,ID,GESCHLECHT,PARTEI_KURZ,GEBURTSDATUM,BERUF,GEBURTSLAND,NACHNAME,VORNAME,WAHLPERIODEN,MANDATSARTEN,AUSLAND,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19
3800,11004635,0,CDU,1959,"Finanzwirtin, Stadträtin a.D.",Deutschland,Ripsam,Iris,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3801,11004636,0,CDU,1970,Erste Samtgemeinderätin a. D.,Deutschland,Rösel,Kathrin,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3802,11004637,1,CDU,1946,Wirtschaftsingenieur,Deutschland,Wange,Karl-Heinz,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3803,11004639,1,SPD,1969,Angestellter,Deutschland,Coße,Jürgen,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3804,11004640,0,SPD,1967,Rechtsanwältin,Deutschland,Bähr-Losse,Bettina,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3805,11004641,1,CDU,1945,Gross- und Aussenhandelskaufmann,Deutschland,Hajek,Rainer,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3806,11004642,1,CDU,1967,Kieferorthopäde,Deutschland,Höschel,Mathias Edwin,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3807,11004643,0,CDU,1958,Rechtsanwalts- und Notarfachangestellte,Deutschland,Herdan,Marion Marga,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3808,11004644,1,CDU,1973,Immobilienmakler,Deutschland,Jepsen,Thomas,['18'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3809,11004645,1,CDU,1979,Dipl.-Kaufmann,Deutschland,Uhl,Markus,"['18', '19']","['Landesliste', 'Direktwahl']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3810,11004650,1,CDU,1952,Dipl.-Agraringenieur,Deutschland,Abercron,Michael,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3811,11004651,0,DIE LINKE.,1976,Angestellte,Deutschland,Achelwilm,Doris,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3812,11004652,1,FDP,1965,"Vermögensverwalter, Bankkaufmann",Deutschland,Aggelidis,Grigorios,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3813,11004653,0,DIE LINKE.,1982,Sozialwissenschaftlerin,Türkei,Akbulut,Gökay,['19'],['Landesliste'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3814,11004654,0,FDP,1965,Dipl.-Chemieingenieurin,Deutschland,Alt,Renata,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3815,11004655,1,CDU,1972,Bürgermeister,Deutschland,Altenkamp,Norbert Maria,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3816,11004656,1,CDU,1992,Jurist,Deutschland,Amthor,Philipp,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3817,11004659,0,BÜNDNIS 90/DIE GRÜNEN,1983,Politikwissenschaftlerin,Deutschland,Badum,Lisa,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3818,11004660,0,DIE LINKE.,1963,"Elektrikerin, Gebrauchswerberin, Verlegerin",Deutschland,Barrientos,Simone,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3819,11004661,0,FDP,1987,Dipl.-Wirtschaftsingenieurin (FH),Deutschland,Bauer,Nicole,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3820,11004662,1,AfD,1958,Kaufmann,Deutschland,Baumann,Bernd,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3821,11004663,0,BÜNDNIS 90/DIE GRÜNEN,1959,Dipl.-Soziologin,Deutschland,Bause,Margarete,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3822,11004664,1,BÜNDNIS 90/DIE GRÜNEN,1983,Unternehmensberater,Deutschland,Bayaz,Danyal,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3823,11004665,0,BÜNDNIS 90/DIE GRÜNEN,1966,Juristin,Türkei,Bayram,Canan,['19'],['Direktwahl'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3824,11004666,1,FDP,1969,Rechtsanwalt,Deutschland,Beeck,Jens,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3825,11004667,1,FDP,1967,selbst. Unternehmer,Deutschland,In der Beek,Olaf,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3826,11004668,0,FDP,1970,Rechtsanwältin,Deutschland,Beer,Nicola,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3827,11004669,1,AfD,1972,"Rechtsanwalt, Volljurist",Deutschland,Bernhard,Marc,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3828,11004670,0,CDU,1976,Kulturwissenschaftlerin,Deutschland,Bernstein,Melanie,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3829,11004671,1,CDU,1984,Kommunikationsberater,Deutschland,Bernstiel,Christoph,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3830,11004672,1,DIE LINKE.,1978,Historiker,Deutschland,Beutin,Lorenz Gösta,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3831,11004673,1,CDU,1979,ltd. Angestellter in der Digitalbranche,Deutschland,Biadacz,Marc,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3832,11004674,1,AfD,1988,Student,Deutschland,Bleck,Andreas,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3833,11004675,1,AfD,1969,Dipl.-Kaufmann / Dipl.-Informatiker,Deutschland,Boehringer,Peter,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3834,11004676,1,FDP,1986,"Unternehmensberater, Politikwissenschaftler",Deutschland,Brandenburg,Jens,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3835,11004677,1,FDP,1983,Wirtschaftsinformatiker,Deutschland,Brandenburg,Mario,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3836,11004678,1,AfD,1966,Rechtsanwalt,Deutschland,Brandner,Stephan,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3837,11004679,1,DIE LINKE.,1990,Schauspieler,Deutschland,Brandt,Michel,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3838,11004680,1,AfD,1961,Kommunikationsberater,Deutschland,Braun,Jürgen,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3839,11004681,0,CDU,1973,"Geschäftsführerin, Rechtsanwältin, Volljuristin",Deutschland,Breher,Silvia,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3840,11004682,1,CSU,1971,Geschäftsführer,Deutschland,Brehm,Sebastian,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3841,11004683,0,SPD,1960,Einzelhandelskauffrau,Deutschland,Breymaier,Leni,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3842,11004684,1,CDU,1967,Dipl.-Volkswirt,Deutschland,Brodesser,Carsten,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3843,11004686,0,SPD,1965,Dipl.-Ing. für Arbeitsgestaltung,Deutschland,Budde,Katrin,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3844,11004687,1,AfD,1977,Dipl.-Informatiker (M. Sc.) (FH),Deutschland,Bühl,Marcus,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3845,11004688,0,DIE LINKE.,1963,Erziehungswissenschaftlerin / Soziologin,Deutschland,Bull-Bischoff,Birke,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3846,11004690,1,FDP,1951,"Dipl.-Ingenieur, selbst. Bauingenieur",Deutschland,Busen,Karlheinz,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3847,11004691,1,AfD,1990,Informatiker,Deutschland,Büttner,Matthias,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3848,11004692,1,AfD,1972,Unternehmer,CSSR,Bystron,Petr,['19'],['Landesliste'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3849,11004693,1,DIE LINKE.,1958,Geschäftsführer,Deutschland,Cezanne,Jörg,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3850,11004694,0,BÜNDNIS 90/DIE GRÜNEN,1983,wiss. Referentin,Deutschland,Christmann,Anna,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3851,11004695,1,AfD,1975,Meister des Maler- und Lackierhandwerks,Deutschland,Chrupalla,Tino,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3852,11004696,0,AfD,1973,Magister Artium,Deutschland,Cotar,Joana,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3853,11004697,1,FDP,1962,Unternehmer,Deutschland,Cronenberg,Carl-Julius,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3854,11004698,1,AfD,1960,Physiker,Deutschland,Curio,Gottfried,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3855,11004699,0,CDU,1958,Bankkauffrau,Deutschland,Damerow,Astrid,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3856,11004700,0,FDP,1964,Unternehmerin,Deutschland,Dassler,Britta Katharina,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3857,11004701,0,SPD,1965,"Rechtsanwältin, Notarin, Volljurist",Deutschland,Dilcher,Esther,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3858,11004703,0,DIE LINKE.,1968,Publizistin,Deutschland,Domscheit-Berg,Anke,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3859,11004704,1,AfD,1969,Hotelkaufmann,Deutschland,Droese,Siegbert,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3860,11004705,1,FDP,1977,Dipl.-Ökonom,Deutschland,Dürr,Christian,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3861,11004706,1,FDP,1956,"Bankkaufmann, Dipl.-Kaufmann",Deutschland,Ebbing,Hartmut,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3862,11004707,1,AfD,1959,Pilot,Deutschland,Ehrhorn,Thomas,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3863,11004708,1,AfD,1978,eCommerce Manager,Deutschland,Elsner von Gronow,Berengar,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3864,11004709,1,CSU,1974,"Dipl.-Ing. Elektrotechnik (FH), Soldat Lt. d. R.",Deutschland,Erndl,Thomas,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3865,11004710,0,SPD,1984,Dipl.-Psychologin,Deutschland,Esdar,Wiebke,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3866,11004711,1,AfD,1989,Mathematiker,Deutschland,Espendiller,Michael,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3867,11004712,1,FDP,1984,Dipl.-Politikwissenschaftler,Deutschland,Faber,Marcus,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3868,11004713,0,SPD,1967,Staatssekretärin / Dipl.-Chemikerin,Deutschland,Fahimi,Yasmin,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3869,11004714,1,AfD,1969,Dipl.-Pädagoge,Deutschland,Felser,Peter,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3870,11004715,0,DIE LINKE.,1973,"Chemielaborantin, Mediatorin",Deutschland,Ferschl,Susanne,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3871,11004716,1,FDP,1976,selbstständiger Unternehmer,Deutschland,Föst,Daniel,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3872,11004717,0,DIE LINKE.,1955,Lehrerin,Deutschland,Freihold,Brigitte,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3873,11004719,1,AfD,1966,Dipl.-Ingenieur / Vertriebstrainer,Deutschland,Friedhoff,Dietmar,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3874,11004720,1,AfD,1985,wiss. Mitarbeiter,Deutschland,Friesen,Anton,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3875,11004721,1,AfD,1991,Pressesprecher,Deutschland,Frohnmaier,Markus,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3876,11004722,1,AfD,1968,Studiendirektor,Deutschland,Frömming,Götz,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3877,11004723,0,DIE LINKE.,1958,Apothekerin,Deutschland,Gabelmann,Sylvia,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3878,11004724,1,AfD,1941,Volljurist,Deutschland,Gauland,Alexander,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3879,11004725,1,AfD,1942,"Arzt, Hochschullehrer",Deutschland,Gehrke,Axel,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3880,11004726,1,BÜNDNIS 90/DIE GRÜNEN,1976,Rechtsanwalt und Strafverteidiger,Deutschland,Gelbhaar,Stefan,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3881,11004727,1,AfD,1942,Stadtkämmerer a. D.,Deutschland,Glaser,Albrecht,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3882,11004728,0,AfD,1945,Dipl.-Kauffrau,Deutschland,Gminder,Franziska,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3883,11004729,1,CDU,1958,Komunalbeamter / Jurist,Deutschland,Gnodtke,Eckhard,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3884,11004730,1,AfD,1940,Beamter i. R.,Deutschland,Gottberg,Wilhelm,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3885,11004731,1,AfD,1965,"Dipl.-Kaufmann, Manager Versicherungswirtschaft",Deutschland,Gottschalk,Kay,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3886,11004732,1,SPD,1976,Politikwissenschaftler,Deutschland,Gremmels,Timon,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3887,11004733,1,BÜNDNIS 90/DIE GRÜNEN,1963,"Vertriebsmanager, Musiker",Deutschland,Grundl,Erhard,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3888,11004734,1,FDP,1967,Dipl.-Kaufmann,Deutschland,Hacker,Thomas,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3889,11004735,1,AfD,1957,Journalist,Deutschland,Hampel,Armin-Paulus,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3890,11004736,0,AfD,1974,Rechtsanwältin,Deutschland,Harder-Kühnel,Mariana Iris,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3891,11004737,0,AfD,1974,Dipl.-Kommunikationswirtin,Deutschland,Hartmann,Verena,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3892,11004738,1,AfD,1954,Rechtsanwalt,Deutschland,Hartwig,Roland,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3893,11004739,1,AfD,1973,Rechtsanwalt,Deutschland,Haug,Jochen,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3894,11004740,1,AfD,1959,"Dipl.-Informatiker, MBA",Deutschland,Hebner,Martin,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3895,11004741,1,CDU,1964,Volljurist,Deutschland,Heilmann,Thomas,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3896,11004742,0,FDP,1986,Rechtsanwältin,Deutschland,Helling-Plahr,Katrin,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3897,11004743,1,AfD,1959,selbst. Kaufmann,Deutschland,Hemmelgarn,Udo Theodor,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3898,11004744,1,CDU,1976,"Rechtsanwalt, Volljurist",Deutschland,Henrichmann,Marc,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3899,11004745,1,FDP,1971,"Dipl.-Finanzwirt, Steuerberater",Deutschland,Herbrand,Markus,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3900,11004746,1,FDP,1973,Dipl.-Kaufmann (FH),Deutschland,Herbst,Torsten,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3901,11004747,1,AfD,1962,Unternehmer,Deutschland,Herdt,Waldemar,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3902,11004748,1,AfD,1977,Dipl.-Verwaltungswirt,Deutschland,Herrmann,Lars,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3903,11004749,1,AfD,1971,Polizeibeamter,Deutschland,Hess,Martin,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3904,11004750,0,FDP,1972,Rechtsanwältin f. Steuerrecht,Deutschland,Hessel,Katja,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3905,11004751,1,AfD,1956,Professor,Deutschland,Heßenkemper,Heiko,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3906,11004752,1,AfD,1964,Polizeibeamter,Deutschland,Hilse,Karsten,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3907,11004753,0,AfD,1970,Regierungsschuldirektorin,Deutschland,Höchst,Nicole,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3908,11004754,1,FDP,1975,"Bankkaufmann, Wirtschaftswissenschaftler",Deutschland,Hocker,Gero Clemens,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3909,11004756,0,BÜNDNIS 90/DIE GRÜNEN,1960,Dipl.-Biologin,Deutschland,Hoffmann,Bettina,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3910,11004757,1,FDP,1957,Bürgermeister,Deutschland,Hoffmann,Christoph,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3911,11004759,1,DIE LINKE.,1975,MdL a. D.,Deutschland,Höhn,Matthias,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3912,11004760,1,AfD,1948,Wirtschaftswissenschaftler,Deutschland,Hollnagel,Bruno,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3913,11004761,1,AfD,1970,Ökonom (M. Sc.) / Journalist,Deutschland,Holm,Leif-Erik,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3914,11004762,1,BÜNDNIS 90/DIE GRÜNEN,1961,Dipl.-Ökonom,Deutschland,Holtz,Ottmar,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3915,11004763,1,FDP,1960,Unternehmer,Deutschland,Houben,Reinhard,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3916,11004764,1,AfD,1987,"Dipl.-Soziologe, Finanzbuchhalter",Deutschland,Huber,Johannes,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3917,11004765,0,FDP,1956,"Staatssekretärin a. D., Juristin",Deutschland,Ihnen,Ulla,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3918,11004766,1,CDU,1952,Oberstudienrat,Deutschland,Irmer,Hans-Jürgen,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3919,11004767,1,AfD,1973,"Rechtsanwalt, Volljurist",Deutschland,Jacobi,Fabian,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3920,11004768,1,AfD,1968,Dozent für Philosophie,Italien,Jongen,Marc,['19'],['Landesliste'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3921,11004769,1,FDP,1977,Studiendirektor,Deutschland,Jung,Christian,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3922,11004770,1,CDU,1978,Volljurist,Deutschland,Jung,Ingmar,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3923,11004771,0,SPD,1987,Pressesprecherin,Deutschland,Kaiser,Elisabeth,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3924,11004772,1,AfD,1958,Elektroniker / Kaufmann,Deutschland,Kamann,Uwe,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3925,11004773,0,BÜNDNIS 90/DIE GRÜNEN,1966,Fachärztin für Psychatrie und Psychotherapie,Deutschland,Kappert-Gonther,Kirsten,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3926,11004774,1,CDU,1979,"Rechtsanwalt, Volljurist",Deutschland,Kartes,Torbjörn,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3927,11004775,1,FDP,1965,"Jurist, Kaufmann",Deutschland,Kemmerich,Thomas L.,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3928,11004776,1,DIE LINKE.,1964,Literaturwissenschaftler,Deutschland,Kessler,Achim,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3929,11004777,1,AfD,1971,Bestatter,Deutschland,Kestner,Jens,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3930,11004778,1,AfD,1972,Bankkaufmann,Deutschland,Keuter,Stefan,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3931,11004779,1,CSU,1973,"Dipl.-Bauingenieur, Bürgermeister",Deutschland,Kießling,Michael,['19'],['Direktwahl'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3932,11004780,1,FDP,1977,Dipl.-Kaufmann,Deutschland,Klein,Karsten,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3933,11004781,1,AfD,1986,Lehrer,Deutschland,Kleinwächter,Norbert,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3934,11004782,1,FDP,1980,Geschäftsführer Landtagsfraktion,Deutschland,Klinge,Marcel,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3935,11004783,0,FDP,1987,Volljuristin,Deutschland,Kloke,Katharina,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3936,11004784,0,FDP,1980,Dipl.-Volkswirtin,Deutschland,Kluckert,Daniela,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3937,11004786,1,FDP,1986,wiss. Mitarbeiter,Deutschland,Köhler,Lukas,['19'],['Landesliste'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
