WP-JAHRE,NUMIND,ID,ANFANG,VORNAME,NACHNAME,ALTER,GESCHLECHT,PARTEI_KURZ,BERUF,AUSLAND,MANDATSART,WP1,WP2,WP3,WP4,WP5,WP6,WP7,WP8,WP9,WP10,WP11,WP12,WP13,WP14,WP15,WP16,WP17,WP18,WP19
1987–1990;11,5840,11001274,1987,Norbert,Lammert,39,1,Union,"Präsident DBT a. D., Vizepräsident DBT a. D., Dipl.-Sozialwissenschaftler",0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
1987–1990;11,5841,11001278,1987,Katharina,Landgraf,33,0,Union,Dipl.-Meliorationsingenieurin,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1
1987–1990;11,5842,11001279,1987,Sabine,Landgraf,33,0,Andere,Milchindustrielaborantin,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5843,11001288,1987,Manfred,Langner,46,1,Union,Rechtsanwalt und Notar,0,1.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5844,11001292,1987,Herbert,Lattmann,43,1,Union,Betriebswirt,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5845,11001293,1987,Paul,Laufs,49,1,Union,"Dipl.-Ingenieur, Professor, Parl. Staatssekretär a. D.",0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5846,11001302,1987,Conrad-Michael,Lehment,42,1,FDP,"Mitglied der Volkskammer, Diplomingenieur",0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5847,11001310,1987,Robert,Leidinger,46,1,SPD,Oberstleutnant a. D.,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1987–1990;11,5848,11001313,1987,Michael,Leja,37,1,Union,"Dipl.-Ingenieur, Abteilungsleiter",0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5849,11001315,1987,Karl Heinz,Lemmrich,61,1,Union,Dipl.-Ingenieur,0,1.0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5850,11001319,1987,Klaus,Lennartz,43,1,SPD,"Versicherungskaufmann, Landrat a. D.",0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5851,11001327,1987,Christian,Lenzer,54,1,Union,Oberstudienrat a. D.,0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5852,11001330,1987,Günther,Leonhart,58,1,SPD,Bürgermeister a. D.,0,1.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5853,11001342,1987,Editha,Limbach,54,0,Union,"Historikerin, Journalistin, Hausfrau",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1987–1990;11,5854,11001347,1987,Helmut,Link,60,1,Union,Elektromechaniker,0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5855,11001348,1987,Walter,Link,50,1,Union,Diakon und Sportlehrer,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1987–1990;11,5856,11001350,1987,Josef,Linsmeier,43,1,Union,Rechtsanwalt,0,1.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5857,11001351,1987,Eduard,Lintner,43,1,Union,"Rechtsanwalt, Parl. Staatssekretär a. D.",0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0
1987–1990;11,5858,11001352,1987,Helmut,Lippelt,55,1,Bündnis 90/Die Grünen,Lehrer,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1987–1990;11,5859,11001353,1987,Klaus W.,Lippold,44,1,Union,Dipl.-Volkswirt,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
1987–1990;11,5860,11001368,1987,Klaus,Lohmann,51,1,SPD,Bergingenieur,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5861,11001369,1987,Wolfgang,Lohmann,52,1,Union,Dipl.-Kaufmann,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5862,11001374,1987,Peter,Lorenz,65,1,Union,"Jurist, Parl. Staatsekretär a. D.",0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5863,11001378,1987,Julius,Louven,54,1,Union,Konditormeister,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5864,11001379,1987,Ortwin,Lowack,45,1,Union,Rechtsanwalt,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5865,11001381,1987,Christine,Lucyga,43,0,SPD,"Fremdsprachenlehrerin, Literaturwissenschaftlerin",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1987–1990;11,5866,11001390,1987,Wolfgang,Lüder,50,1,FDP,Rechtsanwalt,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5867,11001396,1987,Heinrich,Lummer,55,1,Union,"Elektromechaniker, Diplom-Politologe",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1987–1990;11,5868,11001399,1987,Egon,Lutz,53,1,SPD,Redakteur,0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5869,11001400,1987,Dagmar,Luuk,47,0,SPD,"Dipl.-Politologin, Dozentin",0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5870,11001402,1987,Erich,Maaß,43,1,Union,Dipl.-Kaufmann,1,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5871,11001405,1987,Ursula,Männle,43,0,Union,Professorin,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5872,11001407,1987,Theo,Magin,55,1,Union,Bürgermeister a. D.,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5873,11001408,1987,Dietrich,Mahlo,52,1,Union,Rechtsanwalt und Notar,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1987–1990;11,5874,11001415,1987,Lothar,Maizière,47,1,Union,"Rechtsanwalt, Bundesminister a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5875,11001424,1987,Erwin,Marschewski,47,1,Union,Städtischer Oberrechtsrat a. D.,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1987–1990;11,5876,11001427,1987,Dörte,Martini zum Berge,43,0,Union,"Ing.-Ökonomin, Stadtbezirksrat für Finanzen",0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5877,11001428,1987,Anke,Riedel-Martiny,48,0,SPD,Journalistin,0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5878,11001436,1987,Ingrid,Matthäus-Maier,42,0,SPD,Richterin a. D.,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5879,11001450,1987,Alfred,Mechtersheimer,48,1,Bündnis 90/Die Grünen,Institutsleiter,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5880,11001468,1987,German,Meneses Vogl,42,1,Bündnis 90/Die Grünen,Dipl.-Soziologe,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5881,11001475,1987,Heinz,Menzel,61,1,SPD,"Bergmann (Hauer), Gewerkschaftssekretär",0,1.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5882,11001481,1987,Franz-Josef,Mertens,53,1,SPD,"Abteilungsdirektor a. D., Juríst",0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5883,11001493,1987,Heinz-Werner,Meyer,55,1,SPD,Vorsitzender des DGB,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5884,11001497,1987,Reinhard,Meyer zu Bentrup,48,1,Union,Dipl.-Landwirt,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5885,11001501,1987,Maria,Michalk,38,0,Union,Ökonom,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0
1987–1990;11,5886,11001502,1987,Meinolf,Michels,52,1,Union,Landwirt,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5887,11001510,1987,Karl,Miltner,58,1,Union,Oberregierungsrat a. D.,0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5888,11001512,1987,Wolfgang,Mischnick,66,1,FDP,Geschäftsführer,0,0.0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5889,11001514,1987,Hans-Jürgen,Misselwitz,37,1,SPD,Pfarrer,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5890,11001516,1987,Peter,Mitzscherling,59,1,SPD,"Dipl.-Kaufmann, Staatssekretär a. D.",0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5891,11001518,1987,Hans,Modrow,59,1,Die Linke,Maschinenschlosser,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5892,11001520,1987,Jürgen W.,Möllemann,42,1,FDP,"Unternehmensberater, Lehrer, Bundesminister a. D.",0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0
1987–1990;11,5893,11001522,1987,Franz,Möller,57,1,Union,"Rechtsanwalt, Ministerialdirigent a. D.",0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5894,11001532,1987,Luise,Morgenstern,55,0,SPD,Hausfrau,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5895,11001533,1987,Marion,Morgenstern,35,0,Die Linke,"Mitglied der Volkskammer, Diplomlehrerin",0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5896,11001543,1987,Albrecht,Müller,49,1,SPD,"Dipl.-Volkswirt, selbstständig",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5897,11001544,1987,Alfons,Müller,56,1,Union,Geschäftsführer,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5898,11001548,1987,Günther,Müller,53,1,Union,Historiker,0,1.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5899,11001550,1987,Hans-Werner,Müller,45,1,Union,"Maschinenbaumeister, Diplomhandelslehrer",0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5900,11001561,1987,Michael,Müller,39,1,SPD,"Dipl.-Betriebswirt, Parl. Staatssekretär",0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
1987–1990;11,5901,11001565,1987,Rudolf,Müller,55,1,SPD,Studiendirektor a. D.,0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5902,11001570,1987,Franz,Müntefering,47,1,SPD,"Industriekaufmann, Bundesminister a. D.",0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0
1987–1990;11,5903,11001580,1987,Werner,Nagel,53,1,SPD,Feinmechaniker,0,1.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5904,11001585,1987,Albert,Nehm,55,1,SPD,Stellmacher,0,1.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5905,11001586,1987,Engelbert,Nelle,54,1,Union,Diplom-Handelslehrer,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5906,11001591,1987,Friedrich,Neuhausen,53,1,FDP,Geschäftsführer,0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5907,11001592,1987,Christian,Neuling,44,1,Union,Kaufmann,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5908,11001593,1987,Bernd,Neumann,45,1,Union,"Pädagoge, Parl. Staatssekretär a. D., Staatsminister",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1987–1990;11,5909,11001601,1987,Christa,Nickels,35,0,Bündnis 90/Die Grünen,Fachkrankenschwester,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0
1987–1990;11,5910,11001608,1987,Lorenz,Niegel,54,1,Union,Dipl.-Ingenieur (FH),0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5911,11001609,1987,Edith,Niehuis,37,0,SPD,Dipl.-Pädagogin,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1987–1990;11,5912,11001610,1987,Rolf,Niese,44,1,SPD,Wissenschaftlicher Angestellter,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1987–1990;11,5913,11001611,1987,Horst,Niggemeier,58,1,SPD,Journalist,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5914,11001616,1987,Johannes,Nitsch,50,1,Union,Dipl.-Ingenieur,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1987–1990;11,5915,11001617,1987,Wilhelm,Nöbel,51,1,SPD,Ministerialrat a. D.,0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5916,11001621,1987,Claudia,Nolte,21,0,Union,"Dipl.-Ingenieurin, Bundesministerin a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1987–1990;11,5917,11001622,1987,Günther Friedrich,Nolting,37,1,FDP,Lehrer a. D.,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
1987–1990;11,5918,11001628,1987,Joachim Hubertus,Nowack,52,1,Union,"Diplom-Physiker, Systemanalytiker",0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5919,11001632,1987,Doris,Odendahl,54,0,SPD,Kaufmännische Angestellte,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5920,11001635,1987,Günter,Oesinghaus,44,1,SPD,"Hauptschullehrer a. D., Versicherungskaufmann",0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1987–1990;11,5921,11001637,1987,Jutta,Oesterle-Schwerin,46,0,Bündnis 90/Die Grünen,Freie Innenarchitektin,1,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5922,11001645,1987,Rolf,Olderog,50,1,Union,Jurist,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5923,11001648,1987,Ellen,Olms,37,0,Bündnis 90/Die Grünen,Industriekauffrau,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5924,11001650,1987,Jan,Oostergetelo,53,1,SPD,Landwirt,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5925,11001652,1987,Manfred,Opel,49,1,SPD,"Dipl.-Ingenieur, M.A., Soldat a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1987–1990;11,5926,11001657,1987,Rainer,Ortleb,43,1,FDP,"Universitätsprofessor a. D., Bundesminister a. D.",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1987–1990;11,5927,11001658,1987,Klaus-Dieter,Osswald,50,1,SPD,Professor an einer wissenschaftlichen Hochschule,0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5928,11001662,1987,Christine,Ostrowski,42,0,Die Linke,"Lehrerin, Dipl.-Gesellschaftswissenschaftlerin",0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1987–1990;11,5929,11001663,1987,Eduard,Oswald,40,1,Union,"Dipl.-Betriebswirt (FH), Bundesminister a. D.",0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0
1987–1990;11,5930,11001669,1987,Gisbert,Paar,39,1,Union,Tierarzt,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5931,11001670,1987,Doris,Pack,45,0,Union,Rektorin a. D.,0,0.0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5932,11001672,1987,Johann,Paintner,61,1,FDP,Landwirt,0,0.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5933,11001679,1987,Peter,Paterna,50,1,SPD,Lehrer a. D.,0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5934,11001680,1987,Uwe,Patzig,39,1,Union,Dipl.-Ingenieur,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5935,11001683,1987,Günter,Pauli,58,1,SPD,Beigeordneter a. D.,0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5936,11001688,1987,Willfried,Penner,51,1,SPD,Rechtsanwalt,0,1.0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5937,11001691,1987,Hans-Wilhelm,Pesch,50,1,Union,Geschäftsführer,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5938,11001693,1987,Horst,Peter,50,1,SPD,Studiendirektor a. D.,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5939,11001699,1987,Peter,Petersen,61,1,Union,Selbständiger Marktforscher,0,1.0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5940,11001702,1987,Gerhard O.,Pfeffermann,51,1,Union,Ingenieur,0,0.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5941,11001703,1987,Anton,Pfeifer,50,1,Union,Staatsminister a. D.,0,1.0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5942,11001704,1987,Angelika,Pfeiffer,35,0,Union,Sozialfürsorgerin,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1987–1990;11,5943,11001706,1987,Gero,Pfennig,42,1,Union,Rechtsanwalt und Notar,0,0.0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5944,11001711,1987,Albert,Pfuhl,58,1,SPD,Landrat a. D.,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5945,11001715,1987,Eckhart,Pick,46,1,SPD,Universitätsprofessor a. D.,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
1987–1990;11,5946,11001719,1987,Winfried,Pinger,55,1,Union,"Rechtsanwalt, Universitätsprofessor",0,0.0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5947,11001722,1987,Matthias,Platzeck,34,1,Bündnis 90/Die Grünen,"Mitglied der Volkskammer, Diplomingenieur",0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5948,11001733,1987,Heinrich,Pohlmeier,65,1,Union,Studiendirektor im Privatschuldienst a. D.,0,1.0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5949,11001739,1987,Konrad,Porzner,52,1,SPD,Staatssekretär a. D.,0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5950,11001740,1987,Joachim,Poß,39,1,SPD,Verwaltungsleiter,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0
1987–1990;11,5951,11001751,1987,Rosemarie,Priebus,40,0,Union,Tierärztin,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5952,11001752,1987,Albert,Probst,56,1,Union,Dipl.-Agraringenieur,0,1.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5953,11001760,1987,Rudolf,Purps,45,1,SPD,Realschullehrer a. D.,0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5954,11001775,1987,Hermann,Rappe,58,1,SPD,Gewerkschaftssekretär,0,1.0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5955,11001781,1987,Rolf,Rau,43,1,Union,"Oberingenieur, Hochbauingenieur",0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1987–1990;11,5956,11001782,1987,Klaus,Rauber,47,1,Union,"Fachschuldozent, Diplomingenieur",0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5957,11001783,1987,Peter,Rauen,42,1,Union,Dipl.-Ingenieur (FH),0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0
1987–1990;11,5958,11001786,1987,Wilhelm,Rawe,58,1,Union,"Rechtsanwalt und Notar, Parl. Staatsekretär a. D.",0,1.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5959,11001790,1987,Gerhard,Reddemann,55,1,Union,Journalist,0,0.0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5960,11001793,1987,Otto,Regenspurger,48,1,Union,"Diplom-Verwaltungswirt, Postoberinspektor a. D.",0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5961,11001797,1987,Stefanie,Rehm,37,0,Union,"Mitglied der Volkskammer, Diplomlehrerin",0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5962,11001799,1987,Klaus,Reichenbach,42,1,Union,Rechtsanwalt,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5963,11001805,1987,Manfred,Reimann,59,1,SPD,Geschäftsführer,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5964,11001821,1987,Annemarie,Renger,68,0,SPD,"Präsidentin DBT a. D., Vizepräsidentin DBT a. D.",0,0.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5965,11001825,1987,Hans-Peter,Repnik,40,1,Union,Jurist,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
1987–1990;11,5966,11001826,1987,Otto,Reschke,46,1,SPD,Bergingenieur,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5967,11001827,1987,Peter W.,Reuschenbach,52,1,SPD,Industriekaufmann,0,1.0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5968,11001828,1987,Bernd,Reuter,47,1,SPD,Bauingenieur (grad.),0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5969,11001832,1987,Edelbert,Richter,44,1,SPD,Theologe,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
1987–1990;11,5970,11001835,1987,Manfred,Richter,39,1,FDP,Rektor a. D.,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5971,11001843,1987,Erich,Riedl,54,1,Union,"Dipl.-Kaufmann, Oberpostdirektor a. D.",0,1.0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0
1987–1990;11,5972,11001844,1987,Gerhard,Riege,57,1,Die Linke,Professor für Staatsrecht,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5973,11001849,1987,Heinz,Riesenhuber,52,1,Union,"Dipl.-Chemiker, Bundesminister a. D.",0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0
1987–1990;11,5974,11001851,1987,Hermann,Rind,48,1,FDP,Steuerberater,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1987–1990;11,5975,11001861,1987,Günter,Rixe,48,1,SPD,Installateurmeister,0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
1987–1990;11,5976,11001863,1987,Helga,Brahmst-Rock,36,0,Bündnis 90/Die Grünen,Speditionskauffrau,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5977,11001870,1987,Hannelore,Rönsch,45,0,Union,Angestellte,0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
1987–1990;11,5978,11001877,1987,Ingrid,Roitzsch,47,0,Union,Redakteurin,0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1987–1990;11,5979,11001881,1987,Uwe,Ronneburger,67,1,FDP,Landwirt,0,0.0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
1987–1990;11,5980,11001882,1987,Klaus,Rose,46,1,Union,"Publizist, Parl. Staatssekretär a. D.",0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
1987–1990;11,5981,11001885,1987,Norbert,Roske,50,1,Bündnis 90/Die Grünen,Sozial- und  Wirtschaftswissenschaftler,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1987–1990;11,5982,11001887,1987,Kurt J.,Rossmanith,43,1,Union,"Dipl.-Verwaltungswirt, Industriekaufmann",0,1.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
1987–1990;11,5983,11001888,1987,Gabriele,Rost,39,0,Union,Hausfrau,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
